id,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
1365,3657176,K02903.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,17.41654,0.00015,-0.00015,141.1028,0.0055,-0.0055,0.27,0.91,-0.91,2.6936,,,380,,,1.9,1.5,-1.5,709.0,,,,,,14.8,,,5885.0,124.0,-124.0,4.45,0.3,-0.3,0.97,0.66,-0.66,294.37619,38.75787,14.715
1366,9369366,K02905.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,36.00549,0.00032,-0.00032,144.3388,0.0066,-0.0066,0.51,0.82,-0.82,3.6574,,,114,,,1.9,1.1,-1.1,833.0,,,,,,16.2,,,7042.0,124.0,-124.0,4.12,0.3,-0.3,1.74,0.73,-0.73,300.66025,45.853519,12.477
1367,2708885,K02907.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.1469386,4.4e-06,-4.4e-06,132.2635,0.0024,-0.0024,0.15,0.92,-0.92,1.7361,,,318,,,1.5,1.1,-1.1,1553.0,,,,,,22.8,,,5394.0,153.0,-153.0,4.49,0.3,-0.3,0.85,0.54,-0.54,290.47311,37.9062,15.754
1368,6612284,K02908.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.2453628,5.8e-06,-5.8e-06,132.2102,0.0032,-0.0032,0.09,0.87,-0.87,2.1562,,,260,,,1.28,0.79,-0.79,1502.0,,,,,,22.1,,,5726.0,200.0,-200.0,4.63,0.3,-0.3,0.81,0.3,-0.3,293.6076,42.058998,15.895
1369,11231334,K00258.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.1574505,3.9e-06,-3.9e-06,172.49816,0.00062,-0.00062,0.025,0.1,-0.1,5.227,,,1097,,,5.0,2.4,-2.4,1518.0,,,,,,205.7,,,6528.0,91.0,-91.0,4.17,0.3,-0.3,1.53,0.69,-0.69,284.54184,48.961281,9.887
1370,8753896,K02473.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,73.4574,0.0052,-0.0052,373.235,0.026,-0.026,0.922,0.1,-0.1,5.2786,,,396,,,2.1,0.82,-0.82,360.0,,,,,,4.5,,,5174.0,200.0,-200.0,4.57,0.3,-0.3,0.84,0.3,-0.3,291.95999,44.900021,15.77
1371,11752908,K02651.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,6.383203,3e-05,-3e-05,132.2986,0.0037,-0.0037,0.03,0.17,-0.17,1.7238,,,984,,,2.3,1.4,-1.4,758.0,,,,,,22.6,,,5066.0,200.0,-200.0,4.65,0.3,-0.3,0.75,0.3,-0.3,285.57492,49.960892,15.554
1372,6525193,K02653.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.710273,8.2e-06,-8.2e-06,131.6219,0.0031,-0.0031,0.04,0.91,-0.91,2.4106,,,259,,,1.3,0.62,-0.62,1392.0,,,,,,22.8,,,5674.0,168.0,-168.0,4.57,0.3,-0.3,0.83,0.27,-0.27,292.71729,41.901218,15.795
1373,6866251,K02661.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,65.2279,0.0018,-0.0018,159.11,0.019,-0.019,0.84,0.89,-0.89,7.0056,,,123,,,4.7,2.3,-2.3,723.0,,,,,,8.4,,,5206.0,79.0,-79.0,3.5,0.3,-0.3,3.64,0.45,-0.45,292.74707,42.379929,11.479
1374,9593757,K02774.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.4943022,3.2e-06,-3.2e-06,133.6172,0.0013,-0.0013,0.73,0.27,-0.27,2.3007,,,30602,,,5.19,,,512.0,,,,,,158.8,,,3240.0,,,4.897,,,0.27,,,294.1062,46.210991,17.69
1375,4275117,K02776.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.0065197,3.6e-06,-3.6e-06,131.7163,0.0018,-0.0018,0.44,0.88,-0.88,1.1706,,,146,,,1.18,0.67,-0.67,1894.0,,,,,,18.3,,,6129.0,100.0,-100.0,4.49,0.3,-0.3,0.98,0.38,-0.38,294.63834,39.39798,14.716
1376,6545051,K02777.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.995645,1.6e-05,-1.6e-05,132.8635,0.0058,-0.0058,0.16,0.99,-0.99,4.6735,,,229,,,1.06,0.56,-0.56,1140.0,,,,,,23.8,,,5198.0,98.0,-98.0,4.64,0.3,-0.3,0.72,0.21,-0.21,297.82056,41.96693,15.734
1377,8190354,K02781.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.6157229,6.7e-06,-6.7e-06,131.7061,0.0023,-0.0023,0.029,0.1,-0.1,2.8996,,,46,,,0.64,0.38,-0.38,1522.0,,,,,,25.0,,,5684.0,69.0,-69.0,4.43,0.3,-0.3,0.96,0.34,-0.34,299.05725,44.074902,12.743
1378,10275805,K02782.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,112.6437,0.00098,-0.00098,183.0189,0.0067,-0.0067,0.41,0.98,-0.98,5.8504,,,1758,,,3.7,1.9,-1.9,344.0,,,,,,23.1,,,5647.0,200.0,-200.0,4.57,0.3,-0.3,0.88,0.3,-0.3,292.55612,47.329079,15.701
1379,7461307,K02909.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.7735942,2.8e-06,-2.8e-06,132.0919,0.0019,-0.0019,0.028,0.1,-0.1,1.5704,,,67,,,0.77,0.48,-0.48,1875.0,,,,,,17.3,,,5706.0,112.0,-112.0,4.51,0.3,-0.3,0.89,0.4,-0.4,296.23697,43.014149,14.615
1380,5471202,K02911.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,12.42673,0.00077,-0.00077,141.502,0.043,-0.043,0.69,0.75,-0.75,16.3099,,,100,,,1.05,0.57,-0.57,839.0,,,,,,9.7,,,6202.0,99.0,,4.47,0.3,-0.3,1.02,0.32,-0.32,297.58987,40.60194,14.865
1381,9640439,K02912.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.8732265,2.1e-06,-2.1e-06,132.2327,0.0016,-0.0016,0.81,0.5,-0.5,0.9285,,,267,,,2.1,1.0,-1.0,2029.0,,,,,,29.4,,,6105.0,200.0,-200.0,4.42,0.3,-0.3,1.08,0.3,-0.3,287.69272,46.366928,15.153
1382,3228945,K02917.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.7309,0.0044,-0.0044,131.5,0.14,-0.14,0.4352,0.1,-0.1,2.9341,,,187,,,102.0,47.0,-47.0,2106.0,,,,,,34.9,,,5884.0,200.0,-200.0,4.43,0.3,-0.3,1.05,0.3,-0.3,289.7934,38.385078,15.021
1383,7008149,K02918.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.51555255,4.3e-07,-4.3e-07,131.65165,0.00049,-0.00049,0.5,0.59,-0.59,1.3158,,,2232,,,4.2,1.8,-1.8,1830.0,,,,,,137.8,,,4883.0,200.0,-200.0,4.51,0.3,-0.3,0.87,0.3,-0.3,281.55936,42.520489,15.786
1384,8746295,K02475.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,6.855635,4.2e-05,-4.2e-05,136.0243,0.004,-0.004,0.24,0.92,-0.92,2.4577,,,209,,,1.21,0.94,-0.94,883.0,,,,,,17.5,,,5691.0,98.0,-98.0,4.55,0.3,-0.3,0.85,0.57,-0.57,288.88123,44.959209,14.738
1385,10090257,K02476.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.286124,1.3e-05,-1.3e-05,133.5293,0.0041,-0.0041,0.27,0.85,-0.85,7.5271,,,311,,,1.03,0.46,-0.46,912.0,,,,,,44.3,,,4550.0,60.0,-60.0,4.7,0.3,-0.3,0.599,0.013,-0.013,297.22394,47.025162,15.546
1386,5385439,K02478.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,12.42558,0.00027,-0.00027,141.568,0.015,-0.015,0.68,0.71,-0.71,15.0739,,,122,,,1.05,0.57,-0.57,725.0,,,,,,24.2,,,5406.0,88.0,-88.0,4.43,0.3,-0.3,0.91,0.43,-0.43,297.58801,40.57798,14.148
1387,11761199,K02669.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,213.616643,7.2e-05,-7.2e-05,141.64297,0.00022,-0.00022,1.21,0.73,-0.73,10.6307,,,123561,,,67.0,38.0,-38.0,301.0,,,,,,1990.8,,,5966.0,93.0,-93.0,4.52,0.3,-0.3,0.92,0.29,-0.29,290.75183,49.972301,15.619
1388,8074805,K02670.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,170.86766,0.00011,-0.00011,299.65404,0.00037,-0.00037,0.657,0.1,-0.1,15.6676,,,30550,,,19.2,9.6,-9.6,348.0,,,,,,1336.8,,,6078.0,95.0,-95.0,4.43,0.3,-0.3,1.03,0.52,-0.52,281.05594,43.92374,14.412
1389,2437505,K02671.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,17.55078,0.0004,-0.0004,133.952,0.019,-0.019,0.9,0.43,-0.43,3.7335,,,4421,,,2.21,,,264.0,,,,,,11.3,,,3240.0,,,4.897,,,0.27,,,290.23032,37.777481,17.29
1390,5709889,K02783.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5268877,1e-06,-1e-06,131.86486,0.00086,-0.00086,0.025,0.1,-0.1,1.2893,,,161,,,0.66,0.27,-0.27,1317.0,,,,,,37.1,,,4227.0,68.0,-68.0,4.72,0.3,-0.3,0.549,0.011,-0.011,293.17096,40.99559,14.694
1391,3119256,K02784.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.142435,2.3e-05,-2.3e-05,132.9066,0.0039,-0.0039,0.75,0.76,-0.76,2.5929,,,65,,,1.87,0.89,-0.89,1811.0,,,,,,20.7,,,6789.0,114.0,-114.0,3.96,0.3,-0.3,2.12,0.66,-0.66,292.05014,38.261002,11.056
1392,4365442,K02787.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.7144088,7.4e-06,-7.4e-06,131.8653,0.0027,-0.0027,0.21,0.73,-0.73,3.5671,,,65,,,1.34,0.6,-0.6,2089.0,,,,,,31.8,,,6381.0,106.0,-106.0,4.08,0.3,-0.3,1.71,0.45,-0.45,291.68573,39.42886,13.297
1393,9943435,K02788.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.7776648,1.1e-06,-1.1e-06,131.52294,0.00076,-0.00076,0.67,0.52,-0.52,1.2213,,,205,,,1.32,0.62,-0.62,1880.0,,,,,,51.4,,,5791.0,78.0,-78.0,4.55,0.3,-0.3,0.87,0.33,-0.33,288.03152,46.827549,14.397
1394,4381282,K02922.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.497585,2.3e-06,-2.3e-06,131.6555,0.0021,-0.0021,0.42,0.85,-0.85,1.3594,,,180,,,1.03,0.58,-0.58,1925.0,,,,,,19.2,,,5426.0,87.0,-87.0,4.6,0.3,-0.3,0.78,0.33,-0.33,295.53534,39.40818,15.481
1395,10747445,K02673.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.5935997,1.8e-06,-1.8e-06,134.88812,0.00036,-0.00036,1.02,0.5,-0.5,2.5577,,,47245,,,35.0,14.0,-14.0,987.0,,,,,,681.8,,,5497.0,200.0,-200.0,4.54,0.3,-0.3,0.89,0.3,-0.3,297.46594,48.089329,16.444
1396,5649325,K02676.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,195.6115,0.0011,-0.0011,167.7465,0.0042,-0.0042,0.88,0.12,-0.12,21.097,,,1971,,,12.1,2.6,-2.6,468.0,,,,,,174.2,,,5952.0,132.0,-132.0,3.83,0.3,-0.3,2.27,0.49,-0.49,298.98038,40.87204,13.56
1397,5428668,K02794.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.703399,1.2e-06,-1.2e-06,131.65904,0.00074,-0.00074,0.24,0.86,-0.86,0.8271,,,414,,,1.9,1.2,-1.2,1995.0,,,,,,24.8,,,5959.0,109.0,-109.0,4.52,0.3,-0.3,0.92,0.4,-0.4,284.4447,40.693508,15.728
1398,5649833,K02799.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5979336,6.4e-07,-6.4e-07,131.95439,0.00061,-0.00061,0.18,0.6,-0.6,2.0759,,,306,,,1.98,0.84,-0.84,2537.0,,,,,,102.0,,,6540.0,90.0,-90.0,4.39,0.3,-0.3,1.16,0.42,-0.42,299.07883,40.832291,13.364
1399,10518399,K02800.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.696392,1.6e-05,-1.6e-05,132.9874,0.0039,-0.0039,0.15,0.82,-0.82,3.6638,,,143,,,1.39,0.83,-0.83,1422.0,,,,,,28.0,,,5657.0,84.0,-84.0,4.23,0.3,-0.3,1.2,0.48,-0.48,283.73706,47.797131,14.515
1400,3230753,K02928.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,17.73347,0.0002,-0.0002,143.9329,0.0078,-0.0078,0.02,0.31,-0.31,5.3197,,,243,,,1.17,0.77,-0.77,580.0,,,,,,18.7,,,5249.0,85.0,-85.0,4.56,0.3,-0.3,0.78,0.33,-0.33,290.2471,38.33939,14.625
1401,8358012,K02929.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.064331,7.6e-05,-7.6e-05,135.2644,0.0053,-0.0053,0.84,0.64,-0.64,3.5177,,,303,,,1.53,0.64,-0.64,705.0,,,,,,22.1,,,5394.0,88.0,-88.0,4.61,0.3,-0.3,0.76,0.15,-0.15,288.96942,44.359009,14.89
1402,4664046,K02930.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.1297578,7.9e-06,-7.9e-06,132.5258,0.004,-0.004,0.15,0.93,-0.93,2.8427,,,157,,,0.96,0.51,-0.51,1480.0,,,,,,16.7,,,5406.0,85.0,-85.0,4.61,0.3,-0.3,0.77,0.28,-0.28,294.30652,39.765282,15.625
1403,3861611,K02932.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.849332,3.5e-05,-3.5e-05,134.4351,0.0066,-0.0066,0.18,0.81,-0.81,2.2271,,,603,,,1.75,0.99,-0.99,990.0,,,,,,15.2,,,5750.0,200.0,-200.0,4.72,0.3,-0.3,0.73,0.3,-0.3,294.36057,38.948181,15.851
1404,10964265,K02934.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.6374871,1.7e-06,-1.7e-06,131.9772,0.0016,-0.0016,0.23,0.8,-0.8,1.9126,,,276,,,1.7,1.1,-1.1,2295.0,,,,,,29.5,,,6157.0,106.0,-106.0,4.41,0.3,-0.3,1.07,0.48,-0.48,285.5463,48.410851,15.315
1405,10407054,K02500.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9337564,3.4e-06,-3.4e-06,132.4432,0.0023,-0.0023,0.13,0.87,-0.87,4.3757,,,86,,,0.95,,,1992.0,,,,,,53.3,,,5998.0,,,4.388,,,1.077,,,292.77899,47.552216,13.343
1406,10880007,K02502.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,86.7988,0.003,-0.003,199.895,0.022,-0.022,0.65,0.96,-0.96,2.9921,,,201,,,1.04,0.95,-0.95,308.0,,,,,,2.9,,,4895.0,71.0,-71.0,4.6,0.3,-0.3,0.7,0.55,-0.55,298.50989,48.240139,15.092
1407,5471574,K02505.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9628385,2.3e-06,-2.3e-06,132.1957,0.0014,-0.0014,0.019,0.1,-0.1,3.1934,,,100,,,1.63,0.91,-0.91,2593.0,,,,,,53.7,,,6563.0,138.0,-138.0,4.11,0.3,-0.3,1.69,0.6,-0.6,297.68881,40.643661,13.398
1408,4035667,K02684.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.873662,1.1e-05,-1.1e-05,132.5834,0.0028,-0.0028,1.02,0.91,-0.91,1.8266,,,191,,,12.3,7.9,-7.9,2660.0,,,,,,27.4,,,8182.0,200.0,-200.0,3.88,0.3,-0.3,2.7,1.2,-1.2,284.6232,39.182411,10.035
1409,9612825,K02685.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.8465115,6.7e-06,-6.7e-06,133.2444,0.002,-0.002,0.91,0.13,-0.13,3.2926,,,3769,,,4.91,,,775.0,,,,,,118.1,,,3965.0,,,4.58,,,0.628,,,300.08737,46.200695,16.3
1410,5307568,K02804.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.628385,1.4e-05,-1.4e-05,131.6212,0.0035,-0.0035,0.17,0.87,-0.87,3.1818,,,119,,,1.05,0.52,-0.52,1344.0,,,,,,24.3,,,5788.0,105.0,-105.0,4.41,0.3,-0.3,1.0,0.36,-0.36,299.35519,40.43306,14.037
1411,3730335,K02808.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.59609153,9.5e-07,-9.5e-07,131.81836,0.00081,-0.00081,0.88,0.53,-0.53,0.8801,,,130,,,1.28,,,2130.0,,,,,,45.0,,,5750.0,,,4.474,,,0.917,,,285.91943,38.871815,13.484
1412,7428316,K02809.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.126783,6.1e-05,-6.1e-05,137.4304,0.006,-0.006,0.03,0.17,-0.17,3.7318,,,164,,,1.2,0.69,-0.69,967.0,,,,,,17.9,,,6074.0,82.0,-82.0,4.5,0.3,-0.3,0.96,0.28,-0.28,285.98483,43.090912,14.8
1413,9823564,K02940.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,129.68366098,,,244.8914,,,0.3162,0.1,-0.1,7.8635,,,291,,,1.49,0.49,-0.49,350.0,,,,,,5.0,,,5919.0,131.0,-131.0,4.53,0.3,-0.3,0.91,0.3,-0.3,288.28134,46.637909,15.705
1414,8243283,K02952.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.759262,1.2e-05,-1.2e-05,132.0742,0.0046,-0.0046,0.09,0.82,-0.82,2.3091,,,190,,,1.41,0.69,-0.69,1475.0,,,,,,16.6,,,5548.0,200.0,-200.0,4.42,0.3,-0.3,1.05,0.3,-0.3,295.23151,44.1129,15.229
1415,6778019,K02953.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.4729151,1.5e-06,-1.5e-06,131.6198,0.0015,-0.0015,0.21,0.78,-0.78,1.8112,,,95,,,0.9,0.53,-0.53,2352.0,,,,,,29.9,,,6006.0,126.0,-126.0,4.5,0.3,-0.3,0.95,0.39,-0.39,292.01581,42.286572,14.762
1416,4571536,K02954.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.3383497,1.5e-06,-1.5e-06,131.7772,0.0015,-0.0015,0.13,0.97,-0.97,0.9666,,,208,,,1.15,0.63,-0.63,2179.0,,,,,,18.9,,,5134.0,200.0,-200.0,4.57,0.3,-0.3,0.83,0.3,-0.3,294.34518,39.683929,15.713
1417,5108946,K02955.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5912768,1.8e-06,-1.8e-06,131.7456,0.0013,-0.0013,0.3,0.9,-0.9,1.026,,,156,,,1.24,0.66,-0.66,2296.0,,,,,,22.3,,,6166.0,131.0,-131.0,4.48,0.3,-0.3,1.0,0.36,-0.36,294.47125,40.278759,15.046
1418,8418129,K02515.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,164.57506747,,,222.03648,,,0.8063,0.1,-0.1,9.5746,,,60,,,1.88,0.82,-0.82,708.0,,,,,,6.0,,,9567.0,200.0,-200.0,4.12,0.3,-0.3,2.15,0.93,-0.93,286.2872,44.49371,13.215
1419,5529738,K02518.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.7597584,1.7e-06,-1.7e-06,131.7976,0.0014,-0.0014,0.04,0.8,-0.8,3.3451,,,211,,,1.54,0.76,-0.76,2261.0,,,,,,72.1,,,6392.0,131.0,-131.0,4.43,0.3,-0.3,1.09,0.35,-0.35,290.53607,40.705849,14.871
1420,2989706,K02692.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.2576893,1.3e-06,-1.3e-06,132.50321,0.00069,-0.00069,0.79,0.52,-0.52,0.996,,,1052,,,3.1,2.0,-2.0,1568.0,,,,,,64.9,,,5721.0,103.0,-103.0,4.56,0.3,-0.3,0.85,0.42,-0.42,291.44766,38.149281,15.522
1421,9025922,K00043.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,11.320258,1e-05,-1e-05,177.08525,0.00062,-0.00062,1.08,0.68,-0.68,3.3119,,,6277,,,18.9,,,757.0,,,,,,232.2,,,5569.0,,,4.475,,,0.893,,,293.26605,45.350697,13.29
1422,10275766,K02810.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,354.963,0.018,-0.018,156.993,0.034,-0.034,0.76,0.73,-0.73,15.6805,,,438,,,2.4,1.3,-1.3,281.0,,,,,,8.9,,,6286.0,143.0,-143.0,4.45,0.3,-0.3,1.05,0.42,-0.42,292.5448,47.37191,15.396
1423,6370120,K02811.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.3547737,2.4e-06,-2.4e-06,131.6414,0.0011,-0.0011,0.07,0.96,-0.96,1.6718,,,367,,,1.07,0.29,-0.29,1026.0,,,,,,45.8,,,4353.0,83.0,-83.0,4.7,0.3,-0.3,0.571,0.015,-0.015,293.72894,41.70121,15.169
1424,4479633,K02814.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.475068,1.3e-06,-1.3e-06,131.8197,0.0011,-0.0011,0.41,0.77,-0.77,0.9735,,,121,,,1.02,0.73,-0.73,2364.0,,,,,,26.3,,,6032.0,91.0,-91.0,4.51,0.3,-0.3,0.95,0.52,-0.52,295.51825,39.593391,14.255
1425,9665922,K02815.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.5453873,8e-06,-8e-06,132.6262,0.003,-0.003,0.08,0.88,-0.88,2.9482,,,51,,,0.61,0.24,-0.24,1492.0,,,,,,20.3,,,5825.0,66.0,-66.0,4.54,0.3,-0.3,0.88,0.19,-0.19,297.86011,46.386261,13.529
1426,5014903,K02966.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.727653,5.5e-05,-5.5e-05,136.1988,0.0047,-0.0047,0.02,0.19,-0.19,2.23,,,423,,,1.9,1.3,-1.3,890.0,,,,,,16.5,,,5736.0,129.0,-129.0,4.47,0.3,-0.3,0.93,0.45,-0.45,292.90903,40.152039,15.648
1427,8560804,K02969.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,31.97381,0.00037,-0.00037,133.8677,0.0081,-0.0081,0.03,0.12,-0.12,9.5696,,,106,,,1.02,0.58,-0.58,612.0,,,,,,27.8,,,6129.0,74.0,-74.0,4.44,0.3,-0.3,1.03,0.36,-0.36,292.11945,44.657928,12.567
1428,5091016,K02973.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.765619,4e-05,-4e-05,134.9588,0.0051,-0.0051,0.025,0.1,-0.1,3.3643,,,213,,,1.6,1.0,-1.0,1122.0,,,,,,17.4,,,6206.0,148.0,-148.0,4.4,0.3,-0.3,1.09,0.54,-0.54,289.29266,40.270611,15.39
1429,3336283,K02974.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5764377,1.9e-06,-1.9e-06,131.6883,0.0016,-0.0016,0.029,0.1,-0.1,2.0822,,,64,,,0.91,0.43,-0.43,2581.0,,,,,,24.7,,,6482.0,104.0,-104.0,4.4,0.3,-0.3,1.14,0.31,-0.31,289.82767,38.442619,13.883
1430,11074835,K02533.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,9.49361,0.00043,-0.00043,136.178,0.015,-0.015,0.885,0.1,-0.1,6.5226,,,70,,,3.02,0.65,-0.65,1270.0,,,,,,7.1,,,5172.0,81.0,-81.0,3.61,0.3,-0.3,3.04,0.62,-0.62,286.71564,48.645279,13.274
1431,5196864,K02695.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.5034185,4e-06,-4e-06,131.9469,0.001,-0.001,1.04,0.65,-0.65,1.2804,,,1304,,,8.0,7.6,-7.6,1097.0,,,,,,53.5,,,5137.0,93.0,-93.0,4.54,0.3,-0.3,0.77,0.63,-0.63,294.54373,40.313862,15.601
1432,6627507,K02697.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.374518,1.9e-05,-1.9e-05,131.5611,0.0018,-0.0018,1.05,0.52,-0.52,3.3859,,,460,,,25.0,14.0,-14.0,1324.0,,,,,,74.6,,,4946.0,82.0,-82.0,3.57,0.3,-0.3,2.76,0.79,-0.79,297.2952,42.011681,12.904
1433,4952341,K02818.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.7968184,8.7e-06,-8.7e-06,134.8341,0.0033,-0.0033,0.03,0.15,-0.15,6.4001,,,385,,,3.5,2.3,-2.3,2449.0,,,,,,53.2,,,7595.0,200.0,-200.0,4.12,0.3,-0.3,1.82,0.81,-0.81,298.5798,40.072182,13.613
1434,4270565,K02819.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,18.01159,0.00015,-0.00015,139.1972,0.0054,-0.0054,0.02,0.12,-0.12,5.786,,,473,,,1.9,1.2,-1.2,689.0,,,,,,26.5,,,5986.0,109.0,-109.0,4.52,0.3,-0.3,0.93,0.36,-0.36,293.60394,39.388599,15.154
1435,10341917,K02823.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9337306,5.5e-06,-5.5e-06,131.5278,0.0042,-0.0042,0.28,0.68,-0.68,4.9447,,,542,,,1.54,0.84,-0.84,1416.0,,,,,,77.3,,,5191.0,200.0,-200.0,4.72,0.3,-0.3,0.69,0.3,-0.3,292.77954,47.452099,15.807
1436,3241604,K02824.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.7033468,7e-06,-7e-06,132.465,0.0029,-0.0029,0.28,0.78,-0.78,1.9679,,,358,,,1.69,0.92,-0.92,1405.0,,,,,,24.1,,,5632.0,200.0,-200.0,4.55,0.3,-0.3,0.9,0.3,-0.3,293.09113,38.3521,15.274
1437,9591070,K02825.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.7641726,1.8e-06,-1.8e-06,131.6849,0.0013,-0.0013,0.022,0.1,-0.1,2.3181,,,113,,,1.15,0.44,-0.44,2215.0,,,,,,38.7,,,6278.0,111.0,-111.0,4.41,0.3,-0.3,1.09,0.23,-0.23,293.07663,46.21801,14.361
1438,9532424,K02941.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.309101,2.6e-05,-2.6e-05,134.7064,0.0042,-0.0042,0.89,0.77,-0.77,1.3928,,,126,,,1.44,0.83,-0.83,1156.0,,,,,,13.1,,,5691.0,105.0,-105.0,4.34,0.3,-0.3,1.06,0.38,-0.38,294.29269,46.159409,14.562
1439,6781548,K02944.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,9.121999,7.6e-05,-7.6e-05,138.8451,0.0058,-0.0058,0.29,0.82,-0.82,3.4656,,,923,,,2.9,1.5,-1.5,835.0,,,,,,24.5,,,5650.0,200.0,-200.0,4.48,0.3,-0.3,0.98,0.3,-0.3,293.07834,42.277039,15.676
